whole milk,rolls/buns,sausage,fruit/vegetable juice,domestic eggs,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,soda,yogurt,root vegetables,pip fruit,brown bread,frankfurter,pork,cream cheese,,,,,,,,
whole milk,other vegetables,root vegetables,frozen vegetables,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,tropical fruit,pastry,newspapers,frankfurter,curd,frozen vegetables,dessert,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
soda,shopping bags,chicken,,,,,,,,,,,,,,,,
other vegetables,long life bakery product,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pip fruit,dessert,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,newspapers,white bread,,,,,,,,,,,,,,
yogurt,frozen vegetables,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,root vegetables,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
soda,bottled water,UHT-milk,,,,,,,,,,,,,,,,
whole milk,dessert,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,bottled water,pip fruit,margarine,cream cheese,sugar,hamburger meat,,,,,,,,,,
bottled beer,frozen vegetables,,,,,,,,,,,,,,,,,
whole milk,other vegetables,bottled water,root vegetables,fruit/vegetable juice,butter,chocolate,long life bakery product,dessert,,,,,,,,,,
whole milk,other vegetables,sausage,butter,chocolate,waffles,salty snack,long life bakery product,,,,,,,,,,,
whole milk,rolls/buns,newspapers,chocolate,salty snack,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,root vegetables,tropical fruit,bottled beer,whipped/sour cream,coffee,butter,beef,napkins,chocolate,frozen vegetables,white bread,long life bakery product,hamburger meat,onions,
whole milk,rolls/buns,sausage,bottled beer,,,,,,,,,,,,,,,
pastry,pork,beef,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
other vegetables,soda,frankfurter,napkins,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,tropical fruit,newspapers,chocolate,long life bakery product,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
rolls/buns,yogurt,bottled water,shopping bags,citrus fruit,domestic eggs,curd,chocolate,chicken,waffles,,,,,,,,,
tropical fruit,citrus fruit,,,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,tropical fruit,shopping bags,citrus fruit,whipped/sour cream,domestic eggs,butter,napkins,salty snack,long life bakery product,sugar,,,,,,,
tropical fruit,citrus fruit,brown bread,napkins,,,,,,,,,,,,,,,
other vegetables,soda,bottled beer,,,,,,,,,,,,,,,,
soda,bottled water,waffles,,,,,,,,,,,,,,,,
other vegetables,root vegetables,frozen vegetables,chicken,onions,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,shopping bags,curd,cream cheese,waffles,long life bakery product,berries,,,,,,,,,,
whole milk,frankfurter,cream cheese,salty snack,hamburger meat,,,,,,,,,,,,,,
margarine,pork,beef,napkins,frozen vegetables,,,,,,,,,,,,,,
whole milk,rolls/buns,bottled water,root vegetables,tropical fruit,napkins,,,,,,,,,,,,,
whole milk,shopping bags,bottled beer,frankfurter,napkins,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,bottled water,root vegetables,pork,onions,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,bottled water,root vegetables,tropical fruit,citrus fruit,newspapers,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,
whole milk,soda,yogurt,bottled water,pip fruit,fruit/vegetable juice,whipped/sour cream,frankfurter,margarine,coffee,beef,frozen vegetables,cream cheese,waffles,salty snack,,,,
canned beer,,,,,,,,,,,,,,,,,,
tropical fruit,citrus fruit,margarine,dessert,,,,,,,,,,,,,,,
other vegetables,white bread,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,citrus fruit,whipped/sour cream,margarine,frozen vegetables,white bread,waffles,hygiene articles,,,,,,,,,
whole milk,cream cheese,salty snack,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,tropical fruit,pastry,whipped/sour cream,curd,cream cheese,,,,,,,,,,
other vegetables,root vegetables,canned beer,onions,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,newspapers,,,,,,,,,,,,,,
other vegetables,rolls/buns,yogurt,root vegetables,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,root vegetables,,,,,,,,,,,,,,,,,
other vegetables,soda,tropical fruit,pastry,pip fruit,fruit/vegetable juice,brown bread,coffee,frozen vegetables,,,,,,,,,,
shopping bags,canned beer,butter,curd,cream cheese,dessert,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
other vegetables,dessert,,,,,,,,,,,,,,,,,
other vegetables,yogurt,bottled water,shopping bags,newspapers,brown bread,curd,UHT-milk,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,
whole milk,coffee,frozen vegetables,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,soda,root vegetables,pastry,whipped/sour cream,domestic eggs,pork,butter,napkins,white bread,waffles,,,,,,
other vegetables,beef,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,shopping bags,sausage,,,,,,,,,,,,,,,
rolls/buns,tropical fruit,bottled beer,newspapers,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
whole milk,yogurt,bottled beer,newspapers,pip fruit,brown bread,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,tropical fruit,sausage,citrus fruit,newspapers,beef,chocolate,,,,,,,,,,
soda,shopping bags,pip fruit,fruit/vegetable juice,brown bread,frankfurter,chocolate,salty snack,onions,,,,,,,,,,
whole milk,bottled water,citrus fruit,margarine,sugar,,,,,,,,,,,,,,
soda,pork,frozen vegetables,chicken,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,yogurt,tropical fruit,citrus fruit,newspapers,fruit/vegetable juice,whipped/sour cream,margarine,butter,chocolate,,,,,,,
waffles,sugar,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,tropical fruit,pastry,pip fruit,hygiene articles,,,,,,,,,,,,,
rolls/buns,soda,frankfurter,margarine,,,,,,,,,,,,,,,
margarine,coffee,curd,chicken,cream cheese,waffles,salty snack,UHT-milk,,,,,,,,,,,
whole milk,other vegetables,bottled beer,domestic eggs,margarine,coffee,chicken,sugar,,,,,,,,,,,
whole milk,sausage,pastry,beef,,,,,,,,,,,,,,,
other vegetables,soda,margarine,beef,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
other vegetables,sausage,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
onions,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,bottled water,root vegetables,sausage,bottled beer,frozen vegetables,cream cheese,UHT-milk,onions,,,,,,,,
bottled water,tropical fruit,sausage,frankfurter,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,
soda,tropical fruit,pip fruit,whipped/sour cream,chicken,sugar,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,
whole milk,soda,bottled water,whipped/sour cream,napkins,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,soda,shopping bags,berries,,,,,,,,,,,,,,
whole milk,other vegetables,margarine,pork,butter,curd,chicken,waffles,hygiene articles,,,,,,,,,,
yogurt,onions,,,,,,,,,,,,,,,,,
root vegetables,fruit/vegetable juice,whipped/sour cream,margarine,beef,cream cheese,,,,,,,,,,,,,
whole milk,root vegetables,shopping bags,newspapers,canned beer,fruit/vegetable juice,waffles,hygiene articles,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
citrus fruit,butter,white bread,dessert,,,,,,,,,,,,,,,
whole milk,bottled water,sausage,citrus fruit,fruit/vegetable juice,frozen vegetables,UHT-milk,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
shopping bags,bottled beer,coffee,UHT-milk,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
soda,curd,,,,,,,,,,,,,,,,,
whole milk,bottled water,margarine,coffee,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,root vegetables,tropical fruit,frankfurter,pork,curd,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,bottled beer,fruit/vegetable juice,chocolate,sugar,,,,,,,,,,,,,
soda,yogurt,pastry,beef,,,,,,,,,,,,,,,
soda,bottled water,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,
other vegetables,yogurt,tropical fruit,pip fruit,whipped/sour cream,margarine,waffles,sugar,UHT-milk,,,,,,,,,,
canned beer,UHT-milk,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,
sausage,pastry,frankfurter,coffee,butter,white bread,waffles,dessert,,,,,,,,,,,
whole milk,other vegetables,yogurt,pip fruit,fruit/vegetable juice,cream cheese,hygiene articles,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled beer,white bread,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
soda,yogurt,pastry,brown bread,long life bakery product,dessert,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
soda,shopping bags,frankfurter,,,,,,,,,,,,,,,,
other vegetables,soda,sausage,domestic eggs,cream cheese,,,,,,,,,,,,,,
rolls/buns,cream cheese,UHT-milk,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,bottled water,,,,,,,,,,,,,,,,,
yogurt,whipped/sour cream,brown bread,chicken,cream cheese,long life bakery product,berries,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,
pip fruit,pork,,,,,,,,,,,,,,,,,
soda,tropical fruit,pip fruit,,,,,,,,,,,,,,,,
other vegetables,soda,root vegetables,pastry,citrus fruit,bottled beer,pip fruit,margarine,butter,frozen vegetables,long life bakery product,sugar,UHT-milk,,,,,,
rolls/buns,soda,canned beer,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled water,brown bread,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
bottled water,canned beer,frankfurter,UHT-milk,,,,,,,,,,,,,,,
other vegetables,root vegetables,shopping bags,citrus fruit,pip fruit,fruit/vegetable juice,pork,chocolate,dessert,,,,,,,,,,
rolls/buns,soda,yogurt,napkins,hygiene articles,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,
other vegetables,citrus fruit,curd,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,
bottled water,sausage,pastry,newspapers,domestic eggs,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled water,sausage,fruit/vegetable juice,butter,UHT-milk,,,,,,,,,,,,,,
beef,chocolate,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,
soda,white bread,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,newspapers,pip fruit,domestic eggs,margarine,,,,,,,,,,,,,
other vegetables,bottled beer,newspapers,canned beer,chocolate,chicken,,,,,,,,,,,,,
whole milk,soda,bottled beer,dessert,,,,,,,,,,,,,,,
other vegetables,bottled water,root vegetables,fruit/vegetable juice,brown bread,margarine,dessert,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
yogurt,tropical fruit,citrus fruit,domestic eggs,UHT-milk,,,,,,,,,,,,,,
yogurt,tropical fruit,fruit/vegetable juice,domestic eggs,dessert,,,,,,,,,,,,,,
soda,bottled water,root vegetables,citrus fruit,fruit/vegetable juice,beef,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled beer,butter,chicken,waffles,salty snack,UHT-milk,,,,,,,,,,,,,
rolls/buns,sausage,fruit/vegetable juice,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
other vegetables,newspapers,white bread,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,
whole milk,soda,yogurt,root vegetables,newspapers,butter,beef,,,,,,,,,,,,
whole milk,other vegetables,yogurt,margarine,butter,white bread,berries,,,,,,,,,,,,
other vegetables,rolls/buns,sausage,frozen vegetables,,,,,,,,,,,,,,,
sausage,brown bread,coffee,,,,,,,,,,,,,,,,
other vegetables,yogurt,newspapers,domestic eggs,,,,,,,,,,,,,,,
other vegetables,rolls/buns,pork,chocolate,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
bottled water,chicken,,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,tropical fruit,pastry,pip fruit,fruit/vegetable juice,beef,hamburger meat,,,,,,,,,
yogurt,shopping bags,,,,,,,,,,,,,,,,,
whole milk,tropical fruit,margarine,sugar,,,,,,,,,,,,,,,
rolls/buns,bottled water,root vegetables,margarine,chicken,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,waffles,,,,,,,,,,,,,,,,
pastry,domestic eggs,frozen vegetables,,,,,,,,,,,,,,,,
margarine,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
canned beer,pip fruit,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,tropical fruit,citrus fruit,pip fruit,fruit/vegetable juice,brown bread,,,,,,,,,,,
whole milk,margarine,beef,salty snack,,,,,,,,,,,,,,,
other vegetables,bottled water,bottled beer,waffles,,,,,,,,,,,,,,,
tropical fruit,chocolate,waffles,,,,,,,,,,,,,,,,
yogurt,newspapers,napkins,frozen vegetables,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,root vegetables,pastry,brown bread,UHT-milk,,,,,,,,,,,,,
whole milk,soda,yogurt,bottled water,pastry,pip fruit,fruit/vegetable juice,brown bread,frankfurter,frozen vegetables,cream cheese,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,bottled beer,newspapers,pip fruit,domestic eggs,margarine,coffee,curd,hamburger meat,,,,,,,,
whole milk,bottled water,sausage,newspapers,brown bread,,,,,,,,,,,,,,
soda,bottled water,root vegetables,brown bread,margarine,beef,chicken,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
root vegetables,shopping bags,pork,napkins,,,,,,,,,,,,,,,
whole milk,yogurt,root vegetables,citrus fruit,brown bread,frankfurter,pork,chicken,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,
soda,root vegetables,UHT-milk,,,,,,,,,,,,,,,,
whole milk,root vegetables,newspapers,beef,chicken,cream cheese,,,,,,,,,,,,,
rolls/buns,frankfurter,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,sausage,chocolate,waffles,UHT-milk,,,,,,,,,,,,,
sausage,pastry,newspapers,frankfurter,margarine,pork,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,margarine,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
other vegetables,soda,pastry,citrus fruit,newspapers,domestic eggs,frankfurter,pork,,,,,,,,,,,
whole milk,rolls/buns,shopping bags,sausage,canned beer,sugar,UHT-milk,,,,,,,,,,,,
whole milk,other vegetables,pastry,pip fruit,whipped/sour cream,frankfurter,butter,curd,chicken,hamburger meat,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,pastry,citrus fruit,canned beer,pip fruit,beef,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
bottled beer,frankfurter,margarine,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,whipped/sour cream,pork,chocolate,,,,,,,,,,,,,,
other vegetables,rolls/buns,tropical fruit,domestic eggs,butter,curd,UHT-milk,berries,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
soda,coffee,,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,soda,shopping bags,whipped/sour cream,margarine,,,,,,,,,,,,
rolls/buns,pastry,citrus fruit,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,tropical fruit,citrus fruit,whipped/sour cream,frozen vegetables,,,,,,,,,,,,
other vegetables,salty snack,,,,,,,,,,,,,,,,,
root vegetables,beef,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,
other vegetables,soda,tropical fruit,whipped/sour cream,cream cheese,long life bakery product,,,,,,,,,,,,,
other vegetables,soda,newspapers,salty snack,hamburger meat,,,,,,,,,,,,,,
other vegetables,sausage,pastry,waffles,dessert,,,,,,,,,,,,,,
whole milk,soda,curd,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,whipped/sour cream,,,,,,,,,,,,,,,,
whole milk,other vegetables,rolls/buns,yogurt,pastry,pip fruit,domestic eggs,margarine,berries,,,,,,,,,,
whole milk,other vegetables,root vegetables,domestic eggs,butter,curd,frozen vegetables,chicken,hamburger meat,onions,,,,,,,,,
whole milk,rolls/buns,yogurt,root vegetables,whipped/sour cream,,,,,,,,,,,,,,
rolls/buns,shopping bags,sausage,canned beer,waffles,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,
sausage,frankfurter,,,,,,,,,,,,,,,,,
bottled beer,long life bakery product,,,,,,,,,,,,,,,,,
soda,yogurt,napkins,berries,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,
rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,fruit/vegetable juice,whipped/sour cream,frankfurter,onions,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,
root vegetables,shopping bags,pork,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
yogurt,fruit/vegetable juice,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,pork,,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,yogurt,bottled water,tropical fruit,whipped/sour cream,coffee,frozen vegetables,salty snack,long life bakery product,berries,,,,,,,
whole milk,yogurt,shopping bags,fruit/vegetable juice,napkins,cream cheese,,,,,,,,,,,,,
whole milk,other vegetables,yogurt,butter,,,,,,,,,,,,,,,
soda,sausage,napkins,salty snack,UHT-milk,hamburger meat,berries,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,
canned beer,waffles,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,shopping bags,bottled beer,pork,napkins,white bread,,,,,,,,,,,,
bottled water,UHT-milk,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,yogurt,whipped/sour cream,butter,curd,,,,,,,,,,,,,
whole milk,soda,yogurt,canned beer,,,,,,,,,,,,,,,
rolls/buns,soda,root vegetables,bottled beer,pip fruit,coffee,butter,UHT-milk,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,bottled beer,frankfurter,sugar,,,,,,,,,,,,,
whole milk,other vegetables,bottled water,pip fruit,fruit/vegetable juice,domestic eggs,margarine,butter,chocolate,white bread,onions,,,,,,,,
rolls/buns,bottled beer,chocolate,waffles,,,,,,,,,,,,,,,
whole milk,other vegetables,sausage,pastry,curd,cream cheese,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
bottled water,napkins,,,,,,,,,,,,,,,,,
napkins,dessert,UHT-milk,,,,,,,,,,,,,,,,
other vegetables,soda,root vegetables,pip fruit,domestic eggs,margarine,dessert,,,,,,,,,,,,
pastry,citrus fruit,domestic eggs,coffee,,,,,,,,,,,,,,,
whole milk,rolls/buns,soda,sausage,pip fruit,fruit/vegetable juice,whipped/sour cream,domestic eggs,chicken,white bread,waffles,salty snack,long life bakery product,dessert,,,,,
rolls/buns,soda,bottled water,bottled beer,whipped/sour cream,frankfurter,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
other vegetables,shopping bags,coffee,salty snack,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,
soda,bottled water,shopping bags,pastry,white bread,,,,,,,,,,,,,,
citrus fruit,frankfurter,coffee,,,,,,,,,,,,,,,,
soda,newspapers,,,,,,,,,,,,,,,,,
whole milk,newspapers,domestic eggs,UHT-milk,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
shopping bags,canned beer,,,,,,,,,,,,,,,,,
whole milk,other vegetables,root vegetables,,,,,,,,,,,,,,,,
other vegetables,margarine,,,,,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,
bottled beer,chocolate,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,
pip fruit,berries,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,shopping bags,citrus fruit,,,,,,,,,,,,,,,
soda,bottled water,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,soda,yogurt,sausage,canned beer,coffee,,,,,,,,,,,,
other vegetables,soda,shopping bags,pip fruit,margarine,pork,butter,waffles,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,
whole milk,soda,pip fruit,domestic eggs,margarine,napkins,chocolate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,tropical fruit,domestic eggs,waffles,salty snack,onions,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,
whole milk,yogurt,root vegetables,shopping bags,whipped/sour cream,domestic eggs,,,,,,,,,,,,,
whipped/sour cream,coffee,,,,,,,,,,,,,,,,,
root vegetables,shopping bags,pork,cream cheese,sugar,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,citrus fruit,bottled beer,whipped/sour cream,napkins,long life bakery product,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,
other vegetables,root vegetables,pastry,pip fruit,salty snack,,,,,,,,,,,,,,
whole milk,other vegetables,tropical fruit,pastry,pip fruit,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,root vegetables,frankfurter,hygiene articles,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
yogurt,bottled water,tropical fruit,pastry,citrus fruit,pip fruit,margarine,napkins,chocolate,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
soda,bottled water,canned beer,brown bread,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,tropical fruit,pip fruit,whipped/sour cream,coffee,frozen vegetables,chicken,,,,,,,,,,,
other vegetables,rolls/buns,tropical fruit,bottled beer,white bread,,,,,,,,,,,,,,
whole milk,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,
whole milk,other vegetables,soda,sausage,citrus fruit,brown bread,beef,dessert,onions,,,,,,,,,,
other vegetables,soda,sausage,,,,,,,,,,,,,,,,
rolls/buns,soda,bottled water,pip fruit,,,,,,,,,,,,,,,
other vegetables,shopping bags,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,sausage,salty snack,long life bakery product,,,,,,,,,,,,,
whole milk,tropical fruit,,,,,,,,,,,,,,,,,
pastry,coffee,sugar,,,,,,,,,,,,,,,,
coffee,napkins,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,soda,fruit/vegetable juice,whipped/sour cream,dessert,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,tropical fruit,sausage,bottled beer,pork,,,,,,,,,,,,,
shopping bags,bottled beer,fruit/vegetable juice,,,,,,,,,,,,,,,,
sausage,frankfurter,,,,,,,,,,,,,,,,,
bottled water,canned beer,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
root vegetables,whipped/sour cream,UHT-milk,berries,,,,,,,,,,,,,,,
fruit/vegetable juice,dessert,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,
whole milk,pork,white bread,,,,,,,,,,,,,,,,
rolls/buns,bottled water,root vegetables,shopping bags,frankfurter,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,
other vegetables,tropical fruit,whipped/sour cream,white bread,,,,,,,,,,,,,,,
soda,bottled beer,pip fruit,fruit/vegetable juice,coffee,white bread,,,,,,,,,,,,,
tropical fruit,shopping bags,pastry,napkins,chocolate,UHT-milk,,,,,,,,,,,,,
